,averageDelayInMinutes
7208,1.8333333333333333
7209,4.363636363636363
7210,3.1666666666666665
7211,2.371212121212121
7212,4.8106060606060606
7213,1.3106060606060606
7214,10.863636363636363
7215,3.0833333333333335
7216,3.6515151515151514
7217,1.878787878787879
7218,9.969696969696969
7219,9.56060606060606
7220,3.707070707070707
7221,12.995535714285714
7222,8.590909090909092
7223,9.02020202020202
7224,2.3585858585858586
7225,9.863636363636363
7226,30.120535714285715
7227,9.328282828282829
7228,5.252525252525253
7229,6.963768115942029
7230,6.246376811594203
7231,8.96376811594203
7232,1.6231884057971016
7233,9.891304347826088
7234,2.449275362318841
7235,4.144927536231884
7236,7.550724637681159
7237,0.4057971014492754
7238,7.956521739130435
7239,2.427536231884058
7240,5.5
7241,0.5909090909090909
7242,2.2454545454545456
7243,7.394366197183099
7244,4.8625
7245,0.91875
7246,10.99375
7247,7.7
7248,10.06578947368421
7249,10.53125
7250,1.8909090909090909
7251,0.20833333333333334
7252,2.357142857142857
7253,2.3660714285714284
7254,1.375
7255,4.285714285714286
7256,0.8333333333333334
7257,22.90909090909091
7258,8.642857142857142
7259,8.13265306122449
7260,4.468253968253968
7261,0.8492063492063492
7262,0.6825396825396826
7263,2.857142857142857
7264,1.875
7265,3.455357142857143
7266,1.9603174603174602
7267,5.0
7268,5.284090909090909
7269,19.852272727272727
7270,2.9310344827586206
7271,1.2840909090909092
7272,2.7954545454545454
7273,4.443181818181818
7274,1.6590909090909092
7275,12.613636363636363
7276,0.056818181818181816
7277,0.6136363636363636
7278,0.03409090909090909
7279,1.8977272727272727
7280,3.022727272727273
7281,4.931818181818182
7282,0.1590909090909091
7283,2.843220338983051
7284,0.5043859649122807
7285,5.271929824561403
7286,0.9615384615384616
7287,4.346153846153846
7288,7.038461538461538
7289,5.384615384615385
7290,0.5
7291,3.5
7292,0.7142857142857143
7293,0.17857142857142858
7294,-0.42857142857142855
7295,1.1071428571428572
7296,0.75
7297,11.678571428571429
7298,1.6428571428571428
7299,5.035714285714286
7300,9.035714285714286
7301,3.5
7302,8.214285714285714
7303,1.3214285714285714
7304,0.25
7305,3.107142857142857
7306,1.25
7307,1.0454545454545454
7308,5.318181818181818
7309,3.9342105263157894
7310,3.0657894736842106
7311,3.12
7312,0.74
7313,1.4642857142857142
7314,2.4615384615384617
7315,6.076923076923077
7316,7.461538461538462
7317,5.230769230769231
7318,4.923076923076923
7319,0.8461538461538461
7320,2.3846153846153846
7321,3.4615384615384617
7322,2.9642857142857144
7323,0.9615384615384616
7324,4.392857142857143
7325,4.076923076923077
7326,4.038461538461538
7327,0.921875
7328,0.22580645161290322
7329,0.24193548387096775
7330,2.7580645161290325
7331,0.7741935483870968
7332,0.43548387096774194
7333,0.6774193548387096
7334,0.9516129032258065
7335,2.774193548387097
7336,3.0161290322580645
7337,-0.06451612903225806
7338,2.6129032258064515
7339,0.3387096774193548
7340,0.6612903225806451
7341,2.0483870967741935
7342,-0.046875
7343,18.274193548387096
7344,2.1451612903225805
7345,0.6290322580645161
7346,-0.4032258064516129
7347,9.387096774193548
7348,0.7903225806451613
7349,0.46774193548387094
7350,1.532258064516129
7351,0.7258064516129032
7352,0.3548387096774194
7353,3.234848484848485
7354,8.803030303030303
7355,7.659090909090909
7356,12.553030303030303
7357,0.696969696969697
7358,7.204545454545454
7359,1.356060606060606
7360,0.14285714285714285
7361,3.462121212121212
7362,1.4318181818181819
7363,3.0681818181818183
7364,9.353535353535353
7365,6.601010101010101
7366,23.40625
7367,5.838383838383838
7368,1.6414141414141414
7369,2.696969696969697
7370,1.1616161616161615
7371,1.3571428571428572
7372,51.03030303030303
7373,2.186868686868687
7374,6.4
7375,2.1956521739130435
7376,9.905797101449275
7377,1.355072463768116
7378,2.0434782608695654
7379,-0.5579710144927537
7380,-0.8115942028985508
7381,-1.4710144927536233
7382,0.18181818181818182
7383,0.39855072463768115
7384,12.3
7385,6.581818181818182
7386,1.6830985915492958
7387,0.96875
7388,0.58125
7389,0.07746478873239436
7390,10.827272727272728
7391,1.29375
7392,11.654545454545454
7393,0.09821428571428571
7394,0.2653061224489796
7395,2.2777777777777777
7396,7.484126984126984
7397,2.5714285714285716
7398,-0.7410714285714286
7399,-0.08928571428571429
7400,3.732142857142857
7401,0.2857142857142857
7402,2.0258620689655173
7403,0.26136363636363635
7404,2.6818181818181817
7405,0.9090909090909091
7406,2.875
7407,0.2727272727272727
7408,1.4431818181818181
7409,0.8977272727272727
7410,1.8522727272727273
7411,1.4318181818181819
7412,0.8181818181818182
7413,-3.830508474576271
7414,25.37719298245614
7415,0.32894736842105265
7416,4.923076923076923
7417,3.1538461538461537
7418,4.076923076923077
7419,2.7142857142857144
7420,0.5357142857142857
7421,0.39285714285714285
7422,2.0714285714285716
7423,0.8571428571428571
7424,0.9642857142857143
7425,0.2857142857142857
7426,0.32142857142857145
7427,0.03571428571428571
7428,2.392857142857143
7429,-0.10714285714285714
7430,0.10714285714285714
7431,-0.6590909090909091
7432,-0.34
7433,2.230769230769231
7434,3.1578947368421053
7435,2.1
7436,-0.54
7437,-0.4642857142857143
7438,6.5
7439,9.576923076923077
7440,6.730769230769231
7441,3.3846153846153846
7442,0.7307692307692307
7443,1.5357142857142858
7444,0.14285714285714285
7445,0.46153846153846156
7446,-0.20967741935483872
7447,0.1774193548387097
7448,2.1774193548387095
7449,0.08064516129032258
7450,4.290322580645161
7451,0.9193548387096774
7452,0.8870967741935484
7453,-1.6451612903225807
7454,-0.03225806451612903
7455,-0.2903225806451613
7456,1.875
7457,35.38709677419355
7458,0.22580645161290322
7459,0.4032258064516129
7460,8.454545454545455
7461,1.4848484848484849
7462,3.242424242424242
7463,13.348484848484848
7464,0.8939393939393939
7465,22.431818181818183
7466,4.393939393939394
7467,2.553030303030303
7468,1.446969696969697
7469,7.825757575757576
7470,4.6767676767676765
7471,1.9545454545454546
7472,2.4732142857142856
7473,12.595959595959595
7474,6.186868686868687
7475,2.5
7476,4.52020202020202
7477,5.065656565656566
7478,1.72
7479,3.282608695652174
7480,5.253623188405797
7481,3.7681159420289854
7482,4.753623188405797
7483,12.210144927536232
7484,3.427536231884058
7485,6.036231884057971
7486,2.1594202898550723
7487,6.0144927536231885
7488,-0.1414141414141414
7489,1.7454545454545454
7490,14.7
7491,0.6126760563380281
7492,0.39090909090909093
7493,1.9727272727272727
7494,0.9605263157894737
7495,3.16875
7496,2.609090909090909
7497,1.290909090909091
7498,4.982142857142857
7499,1.4583333333333333
7500,6.026785714285714
7501,1.1346153846153846
7502,-0.22321428571428573
7503,10.318181818181818
7504,5.908163265306122
7505,3.6530612244897958
7506,1.8181818181818181
7507,0.4126984126984127
7508,0.5555555555555556
7509,2.3095238095238093
7510,7.0
7511,6.982142857142857
7512,2.5238095238095237
7513,4.4
7514,0.2857142857142857
7515,-0.19318181818181818
7516,0.23863636363636365
7517,3.9204545454545454
7518,0.6022727272727273
7519,4.465909090909091
7520,2.590909090909091
7521,8.193181818181818
7522,0.20454545454545456
7523,6.8522727272727275
7524,3.602272727272727
7525,6.362068965517241
7526,-1.6864406779661016
7527,4.328947368421052
7528,4.298245614035087
7529,0.3076923076923077
7530,10.23076923076923
7531,1.6153846153846154
7532,0.0
7533,0.8928571428571429
7534,-0.10714285714285714
7535,0.07142857142857142
7536,1.25
7537,1.2142857142857142
7538,0.5
7539,0.35714285714285715
7540,4.821428571428571
7541,8.035714285714286
7542,3.0357142857142856
7543,8.886363636363637
7544,3.710526315789474
7545,1.2105263157894737
7546,1.04
7547,-0.68
7548,0.18
7549,-1.0357142857142858
7550,0.2692307692307692
7551,2.230769230769231
7552,0.5384615384615384
7553,0.7307692307692307
7554,11.115384615384615
7555,12.73076923076923
7556,9.807692307692308
7557,6.428571428571429
7558,5.0
7559,4.214285714285714
7560,3.6538461538461537
7561,3.576923076923077
7562,2.923076923076923
7563,4.080645161290323
7564,2.0483870967741935
7565,0.7419354838709677
7566,0.0
7567,1.0806451612903225
7568,1.6612903225806452
7569,-0.04838709677419355
7570,0.9838709677419355
7571,6.096774193548387
7572,1.3870967741935485
7573,1.859375
7574,1.435483870967742
7575,0.8225806451612904
7576,4.419354838709677
7577,1.3709677419354838
7578,6.967741935483871
7579,5.545454545454546
7580,0.8787878787878788
7581,-0.12878787878787878
7582,0.3409090909090909
7583,0.3409090909090909
7584,5.606060606060606
7585,0.5
7586,0.4621212121212121
7587,1.7348484848484849
7588,1.6818181818181819
7589,1.1590909090909092
7590,2.0833333333333335
7591,2.6313131313131315
7592,1.595959595959596
7593,5.571428571428571
7594,2.015151515151515
7595,-0.17676767676767677
7596,1.1363636363636365
7597,2.702020202020202
7598,1.875
7599,14.025252525252526
7600,3.696969696969697
7601,1.7028985507246377
7602,2.630434782608696
7603,-0.07246376811594203
7604,-0.11594202898550725
7605,-0.6014492753623188
7606,0.9927536231884058
7607,0.7028985507246377
7608,6.565217391304348
7609,0.7101449275362319
7610,2.5869565217391304
7611,0.26811594202898553
7612,-0.09420289855072464
7613,0.3090909090909091
7614,2.3
7615,0.36619718309859156
7616,5.58125
7617,0.4909090909090909
7618,0.5875
7619,0.6727272727272727
7620,-0.4473684210526316
7621,1.39375
7622,4.336363636363636
7623,-0.8333333333333334
7624,0.5982142857142857
7625,1.6339285714285714
7626,0.08333333333333333
7627,2.8636363636363638
7628,2.989795918367347
7629,2.683673469387755
7630,1.2936507936507937
7631,-0.3412698412698413
7632,0.8174603174603174
7633,2.705357142857143
7634,0.9821428571428571
7635,0.7321428571428571
7636,0.5396825396825397
7637,1.5
7638,4.045454545454546
7639,3.2386363636363638
7640,2.8879310344827585
7641,0.7272727272727273
7642,0.6704545454545454
7643,0.8295454545454546
7644,-1.2159090909090908
7645,4.181818181818182
7646,9.068181818181818
7647,0.5340909090909091
7648,-1.2272727272727273
7649,2.125
7650,3.9545454545454546
7651,0.0
7652,2.0454545454545454
7653,16.58050847457627
7654,-0.10087719298245613
7655,2.469298245614035
7656,3.8461538461538463
7657,0.34615384615384615
7658,4.153846153846154
7659,0.46153846153846156
7660,2.1
7661,0.17857142857142858
7662,0.5714285714285714
7663,0.14285714285714285
7664,1.6785714285714286
7665,1.0
7666,-0.25
7667,-0.10714285714285714
7668,0.6785714285714286
7669,0.35714285714285715
7670,1.7142857142857142
7671,0.25
7672,6.678571428571429
7673,10.071428571428571
7674,0.7857142857142857
7675,1.3214285714285714
7676,0.38636363636363635
7677,15.0
7678,1.263157894736842
7679,2.736842105263158
7680,-0.04
7681,-0.3
7682,0.02
7683,1.9285714285714286
7684,4.269230769230769
7685,0.8076923076923077
7686,0.9230769230769231
7687,0.9615384615384616
7688,5.346153846153846
7689,0.5384615384615384
7690,1.0
7691,4.5
7692,2.923076923076923
7693,2.1538461538461537
7694,1.421875
7695,0.06451612903225806
7696,0.6935483870967742
7697,-0.03225806451612903
7698,1.9193548387096775
7699,4.903225806451613
7700,1.7096774193548387
7701,2.1774193548387095
7702,1.2419354838709677
7703,1.6129032258064515
7704,7.258064516129032
7705,-0.03225806451612903
7706,2.6129032258064515
7707,1.0
7708,0.2903225806451613
7709,0.484375
7710,-0.03225806451612903
7711,0.8387096774193549
7712,0.5161290322580645
7713,6.225806451612903
7714,0.04838709677419355
7715,4.17741935483871
7716,0.1935483870967742
7717,0.6612903225806451
7718,0.5161290322580645
7719,0.3387096774193548
7720,1.6515151515151516
7721,3.5757575757575757
7722,2.5
7723,1.2272727272727273
7724,2.234848484848485
7725,0.8106060606060606
7726,-0.29545454545454547
7727,8.287878787878787
7728,1.893939393939394
7729,0.8636363636363636
7730,2.7196969696969697
7731,11.674242424242424
7732,0.6313131313131313
7733,0.9545454545454546
7734,3.6607142857142856
7735,1.7575757575757576
7736,1.904040404040404
7737,3.7222222222222223
7738,2.5656565656565657
7739,13.334821428571429
7740,2.0606060606060606
7741,11.45959595959596
7742,4.77536231884058
7743,1.1376811594202898
7744,1.2173913043478262
7745,0.0
7746,-0.7608695652173914
7747,-0.2971014492753623
7748,4.1231884057971016
7749,4.6231884057971016
7750,2.427536231884058
7751,0.5144927536231884
7752,1.8768115942028984
7753,1.7173913043478262
7754,0.9545454545454546
7755,1.0818181818181818
7756,-0.4295774647887324
7757,3.85625
7758,0.63125
7759,0.66875
7760,0.5363636363636364
7761,0.4605263157894737
7762,2.2625
7763,0.9363636363636364
7764,-0.5416666666666666
7765,-0.23214285714285715
7766,0.8660714285714286
7767,0.08333333333333333
7768,14.181818181818182
7769,0.9591836734693877
7770,2.7653061224489797
7771,1.0317460317460319
7772,0.16666666666666666
7773,-0.7698412698412699
7774,2.9910714285714284
7775,2.1160714285714284
7776,0.22321428571428573
7777,4.079365079365079
7778,1.2142857142857142
7779,3.227272727272727
7780,8.704545454545455
7781,6.344827586206897
7782,1.0227272727272727
7783,0.6818181818181818
7784,-0.32954545454545453
7785,1.2272727272727273
7786,0.5795454545454546
7787,3.8181818181818183
7788,0.17045454545454544
7789,0.011363636363636364
7790,1.7386363636363635
7791,13.409090909090908
7792,0.42045454545454547
7793,2.159090909090909
7794,-0.5720338983050848
7795,4.565789473684211
7796,4.635964912280702
7797,3.9615384615384617
7798,-0.15384615384615385
7799,2.6538461538461537
7800,0.9230769230769231
7801,-0.1
7802,0.6785714285714286
7803,0.9285714285714286
7804,-0.5
7805,1.3571428571428572
7806,0.25
7807,1.2857142857142858
7808,1.5357142857142858
7809,1.7142857142857142
7810,2.4642857142857144
7811,0.6785714285714286
7812,0.21428571428571427
7813,16.25
7814,0.17857142857142858
7815,2.357142857142857
7816,0.14285714285714285
7817,0.4772727272727273
7818,10.181818181818182
7819,2.42
7820,1.2307692307692308
7821,2.539473684210526
7822,-0.22
7823,0.54
7824,-0.17857142857142858
7825,0.11538461538461539
7826,2.3076923076923075
7827,2.0384615384615383
7828,5.5
7829,1.4615384615384615
7830,0.6538461538461539
7831,1.7142857142857142
7832,0.17857142857142858
7833,2.5
7834,4.615384615384615
7835,0.703125
7836,0.3225806451612903
7837,2.838709677419355
7838,3.967741935483871
7839,2.5161290322580645
7840,1.3548387096774193
7841,1.0806451612903225
7842,0.0
7843,0.1935483870967742
7844,3.870967741935484
7845,-0.06451612903225806
7846,0.5645161290322581
7847,1.3064516129032258
7848,-0.03225806451612903
7849,3.9193548387096775
7850,0.109375
7851,3.9516129032258065
7852,2.5483870967741935
7853,0.5483870967741935
7854,2.7419354838709675
7855,0.7903225806451613
7856,1.0
7857,-0.11290322580645161
7858,0.6451612903225806
7859,0.4838709677419355
7860,0.6290322580645161
7861,2.477272727272727
7862,-0.2803030303030303
7863,1.1893939393939394
7864,2.621212121212121
7865,0.25757575757575757
7866,1.7045454545454546
7867,0.7651515151515151
7868,1.2803030303030303
7869,1.3181818181818181
7870,2.106060606060606
7871,3.772727272727273
7872,5.2727272727272725
7873,2.1616161616161618
7874,1.1262626262626263
7875,1.8258928571428572
7876,2.717171717171717
7877,-0.5858585858585859
7878,0.005050505050505051
7879,2.9393939393939394
7880,1.9151785714285714
7881,3.54040404040404
7882,1.904040404040404
7883,8.53623188405797
7884,1.0217391304347827
7885,-0.16666666666666666
7886,0.15217391304347827
7887,0.7898550724637681
7888,0.13043478260869565
7889,1.3115942028985508
7890,2.6666666666666665
7891,1.0869565217391304
7892,6.833333333333333
7893,0.9855072463768116
7894,-0.18115942028985507
7895,0.7090909090909091
7896,1.3545454545454545
7897,-0.20422535211267606
7898,0.94375
7899,0.85625
7900,0.5375
7901,0.18181818181818182
7902,0.9605263157894737
7903,31.5125
7904,2.2363636363636363
7905,-0.5833333333333334
7906,-0.026785714285714284
7907,3.0625
7908,2.0416666666666665
7909,2.9545454545454546
7910,2.326530612244898
7911,0.9591836734693877
7912,0.12698412698412698
7913,-0.19047619047619047
7914,1.6507936507936507
7915,50.9375
7916,1.3928571428571428
7917,0.20535714285714285
7918,1.2857142857142858
7919,2.2857142857142856
7920,2.965909090909091
7921,0.875
7922,7.232758620689655
7923,0.5568181818181818
7924,3.965909090909091
7925,1.1704545454545454
7926,3.875
7927,1.4545454545454546
7928,-0.18181818181818182
7929,1.9318181818181819
7930,1.625
7931,1.4659090909090908
7932,2.7045454545454546
7933,0.2159090909090909
7934,1.125
7935,-1.7966101694915255
7936,1.5833333333333333
7937,0.793859649122807
7938,1.1923076923076923
7939,1.5384615384615385
7940,11.461538461538462
7941,1.8076923076923077
7942,3.2
7943,0.42857142857142855
7944,-0.2857142857142857
7945,-0.32142857142857145
7946,0.32142857142857145
7947,0.5
7948,0.07142857142857142
7949,0.2857142857142857
7950,0.8214285714285714
7951,0.21428571428571427
7952,48.535714285714285
7953,1.8214285714285714
7954,0.4642857142857143
7955,1.3928571428571428
7956,2.7142857142857144
7957,-0.03571428571428571
7958,0.5454545454545454
7959,4.159090909090909
7960,2.1184210526315788
7961,5.105263157894737
7962,-0.42
7963,0.14
7964,2.392857142857143
7965,0.8076923076923077
7966,2.4615384615384617
7967,3.9615384615384617
7968,0.038461538461538464
7969,-0.19230769230769232
7970,2.8846153846153846
7971,-0.2857142857142857
7972,1.7857142857142858
7973,0.9230769230769231
7974,1.2307692307692308
7975,1.0625
7976,0.4032258064516129
7977,1.1290322580645162
7978,-0.6290322580645161
7979,0.24193548387096775
7980,1.5806451612903225
7981,-1.0161290322580645
7982,0.27419354838709675
7983,0.20967741935483872
7984,-0.6129032258064516
7985,1.0161290322580645
7986,-0.3225806451612903
7987,-0.7903225806451613
7988,-0.22580645161290322
7989,0.4032258064516129
7990,8.734375
7991,0.16129032258064516
7992,1.2419354838709677
7993,-0.08064516129032258
7994,2.6451612903225805
7995,2.9838709677419355
7996,0.8870967741935484
7997,0.3064516129032258
7998,0.7741935483870968
7999,3.838709677419355
8000,0.7419354838709677
8001,3.6818181818181817
8002,2.2954545454545454
8003,2.196969696969697
8004,3.553030303030303
8005,0.7954545454545454
8006,24.75
8007,0.6515151515151515
8008,1.7424242424242424
8009,8.81060606060606
8010,1.9166666666666667
8011,1.5681818181818181
8012,4.901515151515151
8013,1.9242424242424243
8014,0.30303030303030304
8015,1.2053571428571428
8016,1.97979797979798
8017,0.6212121212121212
8018,2.2373737373737375
8019,3.787878787878788
8020,2.138392857142857
8021,7.833333333333333
8022,9.171717171717171
8023,1.5434782608695652
8024,1.6231884057971016
8025,0.6376811594202898
8026,0.45652173913043476
8027,-0.4927536231884058
8028,-0.391304347826087
8029,1.3043478260869565
8030,1.8478260869565217
8031,1.5942028985507246
8032,2.4130434782608696
8033,3.5144927536231885
8034,3.1231884057971016
8035,1.3727272727272728
8036,6.2
8037,-0.2323943661971831
8038,1.95625
8039,6.14375
8040,17.86875
8041,7.545454545454546
8042,1.6710526315789473
8043,2.3125
8044,1.790909090909091
8045,-1.4583333333333333
8046,2.5
8047,2.0625
8048,1.0
8049,34.09090909090909
8050,1.5
8051,2.4081632653061225
8052,0.4523809523809524
8053,0.5158730158730159
8054,-0.2857142857142857
8055,1.9910714285714286
8056,1.5446428571428572
8057,1.5535714285714286
8058,0.19047619047619047
8059,-0.07142857142857142
8060,4.3977272727272725
8061,0.5568181818181818
8062,3.2672413793103448
8063,0.06818181818181818
8064,8.034090909090908
8065,1.1363636363636365
8066,0.7613636363636364
8067,-0.09090909090909091
8068,2.215909090909091
8069,2.0568181818181817
8070,1.7840909090909092
8071,4.6477272727272725
8072,4.431818181818182
8073,1.9772727272727273
8074,6.420454545454546
8075,-3.4364406779661016
8076,9.100877192982455
8077,13.280701754385966
8078,0.038461538461538464
8079,-1.3461538461538463
8080,5.846153846153846
8081,4.423076923076923
8082,0.8
8083,0.8214285714285714
8084,-0.39285714285714285
8085,0.07142857142857142
8086,2.107142857142857
8087,1.5
8088,1.25
8089,0.75
8090,3.142857142857143
8091,6.964285714285714
8092,2.75
8093,-0.17857142857142858
8094,13.142857142857142
8095,0.8214285714285714
8096,0.2857142857142857
8097,3.3214285714285716
8098,-0.11363636363636363
8099,3.840909090909091
8100,0.4605263157894737
8101,3.3421052631578947
8102,7.26
8103,1.56
8104,0.6785714285714286
8105,-1.1923076923076923
8106,2.3461538461538463
8107,1.2307692307692308
8108,1.2307692307692308
8109,0.8076923076923077
8110,0.3076923076923077
8111,1.2142857142857142
8112,2.0
8113,-1.2692307692307692
8114,1.6153846153846154
8115,10.109375
8116,-0.11290322580645161
8117,0.5
8118,0.3387096774193548
8119,1.6451612903225807
8120,0.5161290322580645
8121,-0.16129032258064516
8122,31.870967741935484
8123,0.16129032258064516
8124,0.7580645161290323
8125,0.5161290322580645
8126,1.6612903225806452
8127,-0.3225806451612903
8128,0.06451612903225806
8129,0.7258064516129032
8130,2.8125
8131,15.790322580645162
8132,3.064516129032258
8133,0.6935483870967742
8134,-0.8225806451612904
8135,-0.3709677419354839
8136,0.1774193548387097
8137,-0.0967741935483871
8138,-0.2903225806451613
8139,0.25806451612903225
8140,0.3387096774193548
8141,5.598484848484849
8142,5.045454545454546
8143,3.2045454545454546
8144,2.6666666666666665
8145,1.9545454545454546
8146,0.7121212121212122
8147,0.8409090909090909
8148,16.492424242424242
8149,3.196969696969697
8150,4.265151515151516
8151,2.5833333333333335
8152,6.446969696969697
8153,6.696969696969697
8154,2.0202020202020203
8155,6.919642857142857
8156,4.282828282828283
8157,4.55050505050505
8158,4.47979797979798
8159,15.530303030303031
8160,10.535714285714286
8161,5.46969696969697
8162,12.691919191919192
8163,2.8333333333333335
8164,4.130434782608695
8165,4.891304347826087
8166,13.304347826086957
8167,3.9130434782608696
8168,8.485507246376812
8169,0.8188405797101449
8170,13.768115942028986
8171,0.4420289855072464
8172,12.579710144927537
8173,7.811594202898551
8174,1.9393939393939394
8175,0.6545454545454545
8176,1.1363636363636365
8177,-0.19014084507042253
8178,4.125
8179,-0.1
8180,2.81875
8181,6.636363636363637
8182,2.8947368421052633
8183,0.99375
8184,2.7454545454545456
8185,-2.9583333333333335
8186,2.107142857142857
8187,1.4196428571428572
8188,5.625
8189,7.4375
8190,10.291666666666666
8191,14.954545454545455
8192,1.9591836734693877
8193,12.36734693877551
8194,3.0238095238095237
8195,6.76984126984127
8196,3.5714285714285716
8197,6.75
8198,2.5535714285714284
8199,4.25
8200,2.1587301587301586
8201,0.35714285714285715
8202,5.1477272727272725
8203,6.920454545454546
8204,3.75
8205,5.238636363636363
8206,4.170454545454546
8207,2.4431818181818183
8208,2.3863636363636362
8209,5.988636363636363
8210,1.8068181818181819
8211,0.75
8212,6.3977272727272725
8213,4.465909090909091
8214,1.9318181818181819
8215,3.75
8216,-0.11363636363636363
8217,-0.3050847457627119
8218,8.289473684210526
8219,2.2719298245614037
8220,1.7692307692307692
8221,-1.1153846153846154
8222,1.8461538461538463
8223,4.1923076923076925
8224,-2.7
8225,0.4
8226,0.9642857142857143
8227,2.5357142857142856
8228,0.7142857142857143
8229,17.107142857142858
8230,2.0
8231,4.857142857142857
8232,23.857142857142858
8233,2.607142857142857
8234,1.0714285714285714
8235,4.607142857142857
8236,0.2857142857142857
8237,12.535714285714286
8238,1.3928571428571428
8239,1.0357142857142858
8240,4.464285714285714
8241,-0.3409090909090909
8242,2.9545454545454546
8243,5.4605263157894735
8244,1.986842105263158
8245,1.62
8246,0.9
8247,0.8928571428571429
8248,-0.4230769230769231
8249,0.6538461538461539
8250,1.6538461538461537
8251,4.346153846153846
8252,3.6923076923076925
8253,3.3461538461538463
8254,1.7307692307692308
8255,2.230769230769231
8256,6.142857142857143
8257,1.2692307692307692
8258,1.6071428571428572
8259,0.8846153846153846
8260,2.0
8261,0.140625
8262,-0.5806451612903226
8263,0.0967741935483871
8264,-0.1774193548387097
8265,3.4838709677419355
8266,55.83870967741935
8267,6.758064516129032
8268,5.225806451612903
8269,-0.46774193548387094
8270,1.5483870967741935
8271,0.12903225806451613
8272,0.532258064516129
8273,0.08064516129032258
8274,-0.7096774193548387
8275,0.4032258064516129
8276,-0.625
8277,7.241935483870968
8278,3.096774193548387
8279,1.3387096774193548
8280,-0.967741935483871
8281,0.25806451612903225
8282,13.935483870967742
8283,1.4516129032258065
8284,1.1290322580645162
8285,0.5483870967741935
8286,0.3548387096774194
8287,1.8409090909090908
8288,1.0909090909090908
8289,0.32575757575757575
8290,1.6136363636363635
8291,2.303030303030303
8292,3.4242424242424243
8293,0.7954545454545454
8294,-0.14285714285714285
8295,1.9166666666666667
8296,3.727272727272727
8297,6.825757575757576
8298,2.7777777777777777
8299,1.7424242424242424
8300,9.691964285714286
8301,1.4343434343434343
8302,0.4393939393939394
8303,0.702020202020202
8304,0.06565656565656566
8305,4.098214285714286
8306,0.9191919191919192
8307,3.095959595959596
8308,0.0
8309,0.09420289855072464
8310,0.15217391304347827
8311,13.58695652173913
8312,0.2898550724637681
8313,-0.6376811594202898
8314,-0.5072463768115942
8315,0.42028985507246375
8316,4.636363636363637
8317,0.16666666666666666
8318,24.563636363636363
8319,1.1181818181818182
8320,-0.13380281690140844
8321,2.1375
8322,0.46875
8323,-0.19014084507042253
8324,0.21818181818181817
8325,1.83125
8326,2.3727272727272726
8327,0.9732142857142857
8328,1.0204081632653061
8329,1.0952380952380953
8330,-0.12698412698412698
8331,-0.5238095238095238
8332,-0.23214285714285715
8333,0.75
8334,0.5178571428571429
8335,0.07142857142857142
8336,-0.4827586206896552
8337,0.07954545454545454
8338,0.2840909090909091
8339,0.13636363636363635
8340,1.8863636363636365
8341,0.45454545454545453
8342,3.1704545454545454
8343,-0.3181818181818182
8344,6.079545454545454
8345,1.0340909090909092
8346,1.4772727272727273
8347,-5.127118644067797
8348,-0.8026315789473685
8349,-0.40350877192982454
8350,-0.23076923076923078
8351,-2.076923076923077
8352,0.8846153846153846
8353,1.3214285714285714
8354,0.5714285714285714
8355,-0.2857142857142857
8356,1.0714285714285714
8357,2.4285714285714284
8358,0.14285714285714285
8359,-0.25
8360,-0.10714285714285714
8361,-0.32142857142857145
8362,-0.03571428571428571
8363,-0.03571428571428571
8364,0.25
8365,2.522727272727273
8366,-0.6
8367,0.5769230769230769
8368,0.9473684210526315
8369,3.64
8370,-0.68
8371,-0.39285714285714285
8372,1.2692307692307692
8373,2.769230769230769
8374,-0.11538461538461539
8375,0.5
8376,0.6153846153846154
8377,0.4642857142857143
8378,0.03571428571428571
8379,-0.2692307692307692
8380,1.8387096774193548
8381,-0.7258064516129032
8382,-0.43548387096774194
8383,-0.9838709677419355
8384,0.7580645161290323
8385,-0.4838709677419355
8386,-0.27419354838709675
8387,-0.4838709677419355
8388,0.3225806451612903
8389,0.4032258064516129
8390,1.46875
8391,0.27419354838709675
8392,0.41935483870967744
8393,0.03225806451612903
8394,1.5984848484848484
8395,3.628787878787879
8396,1.7954545454545454
8397,1.0227272727272727
8398,0.6287878787878788
8399,3.7954545454545454
8400,1.0151515151515151
8401,6.409090909090909
8402,4.515151515151516
8403,12.196969696969697
8404,1.7171717171717171
8405,0.12626262626262627
8406,-0.8080357142857143
8407,4.095959595959596
8408,2.419191919191919
8409,1.5803571428571428
8410,3.1515151515151514
8411,5.085858585858586
8412,0.46
8413,-0.2246376811594203
8414,1.5724637681159421
8415,-0.6086956521739131
8416,2.6739130434782608
8417,0.26811594202898553
8418,1.6304347826086956
8419,1.1159420289855073
8420,0.9565217391304348
8421,-0.11594202898550725
8422,0.4292929292929293
8423,1.4181818181818182
8424,1.975
8425,0.38028169014084506
8426,0.13636363636363635
8427,7.863636363636363
8428,0.25
8429,2.78125
8430,1.7272727272727273
8431,-0.4090909090909091
8432,2.2589285714285716
8433,-0.16666666666666666
8434,0.5625
8435,1.8269230769230769
8436,0.17857142857142858
8437,2.5454545454545454
8438,9.591836734693878
8439,13.571428571428571
8440,0.7840909090909091
8441,-0.11904761904761904
8442,-0.19047619047619047
8443,1.5158730158730158
8444,1.0267857142857142
8445,1.0
8446,0.2857142857142857
8447,0.5928571428571429
8448,0.5
8449,1.0454545454545454
